(6,2,0);(2,2,4)
(6,2,4);(2,2,4)
(6,2,8);(2,2,4)
(6,2,12);(2,2,4)
(6,2,16);(2,2,4)
(6,2,20);(2,2,4)
(6,4,0);(2,2,4)
(6,4,4);(2,2,4)
(6,4,8);(2,2,4)
(6,4,12);(2,2,4)
(6,4,16);(2,2,4)
(6,4,20);(2,2,4)
(6,6,0);(2,2,4)
(6,6,4);(2,2,4)
(6,6,8);(2,2,4)
(6,6,12);(2,2,4)
(6,6,16);(2,2,4)
(6,6,20);(2,2,4)
(6,8,0);(2,2,4)
(6,8,4);(2,2,4)
(6,8,8);(2,2,4)
(6,8,12);(2,2,4)
(6,8,16);(2,2,4)
(6,8,20);(2,2,4)
(6,10,0);(2,2,4)
(6,10,4);(2,2,4)
(6,10,8);(2,2,4)
(6,10,12);(2,2,4)
(6,10,16);(2,2,4)
(6,10,20);(2,2,4)
(6,12,0);(2,2,4)
(6,12,4);(2,2,4)
(6,12,8);(2,2,4)
(6,12,12);(2,2,4)
(6,12,16);(2,2,4)
(6,12,20);(2,2,4)
(8,0,0);(2,2,4)
(8,0,4);(2,2,4)
(8,0,8);(2,2,4)
(8,0,12);(2,2,4)
(8,0,16);(2,2,4)
(8,0,20);(2,2,4)
(8,2,0);(2,2,4)
(8,2,4);(2,2,4)
(8,2,8);(2,2,4)
(8,2,12);(2,2,4)
(8,2,16);(2,2,4)
(8,2,20);(2,2,4)
(8,4,0);(2,2,4)
(8,4,4);(2,2,4)
(8,4,8);(2,2,4)
(8,4,12);(2,2,4)
(8,4,16);(2,2,4)
(8,4,20);(2,2,4)
(8,6,0);(2,2,4)
(8,6,4);(2,2,4)
(8,6,8);(2,2,4)
(8,6,12);(2,2,4)
(8,6,16);(2,2,4)
(8,6,20);(2,2,4)
(8,8,0);(2,2,4)
(8,8,4);(2,2,4)
(8,8,8);(2,2,4)
(8,8,12);(2,2,4)
(8,8,16);(2,2,4)
(8,8,20);(2,2,4)
(8,10,0);(2,2,4)
(8,10,4);(2,2,4)
(8,10,8);(2,2,4)
(8,10,12);(2,2,4)
(8,10,16);(2,2,4)
(8,10,20);(2,2,4)
(8,12,0);(2,2,4)
(8,12,4);(2,2,4)
(8,12,8);(2,2,4)
(8,12,12);(2,2,4)
(8,12,16);(2,2,4)
(8,12,20);(2,2,4)
(10,0,0);(2,2,4)
(10,0,4);(2,2,4)
(10,0,8);(2,2,4)
(10,0,12);(2,2,4)
(10,0,16);(2,2,4)
(10,0,20);(2,2,4)
(10,2,0);(2,2,4)
(10,2,4);(2,2,4)
(10,2,8);(2,2,4)
(10,2,12);(2,2,4)
(10,2,16);(2,2,4)
(10,2,20);(2,2,4)
(10,4,0);(2,2,4)
(10,4,4);(2,2,4)
(10,4,8);(2,2,4)
(10,4,12);(2,2,4)
(10,4,16);(2,2,4)
(10,4,20);(2,2,4)
(10,6,0);(2,2,4)
(10,6,4);(2,2,4)
(10,6,8);(2,2,4)
(10,6,12);(2,2,4)
(10,6,16);(2,2,4)
(10,6,20);(2,2,4)
(10,8,0);(2,2,4)
(10,8,4);(2,2,4)
(10,8,8);(2,2,4)
(10,8,12);(2,2,4)
(10,8,16);(2,2,4)
(10,8,20);(2,2,4)
(10,10,0);(2,2,4)
(10,10,4);(2,2,4)
(10,10,8);(2,2,4)
(10,10,12);(2,2,4)
(10,10,16);(2,2,4)
(10,10,20);(2,2,4)
(10,12,0);(2,2,4)
(10,12,4);(2,2,4)
(10,12,8);(2,2,4)
(10,12,12);(2,2,4)
(10,12,16);(2,2,4)
(10,12,20);(2,2,4)
(12,0,0);(2,2,4)
(12,0,4);(2,2,4)
(12,0,8);(2,2,4)
(12,0,12);(2,2,4)
(12,0,16);(2,2,4)
(12,0,20);(2,2,4)
(12,2,0);(2,2,4)
(12,2,4);(2,2,4)
(12,2,8);(2,2,4)
(12,2,12);(2,2,4)
(12,2,16);(2,2,4)
(12,2,20);(2,2,4)
(12,4,0);(2,2,4)
(12,4,4);(2,2,4)
(12,4,8);(2,2,4)
(12,4,12);(2,2,4)
(12,4,16);(2,2,4)
(12,4,20);(2,2,4)
(12,6,0);(2,2,4)
(12,6,4);(2,2,4)
(12,6,8);(2,2,4)
(12,6,12);(2,2,4)
(12,6,16);(2,2,4)
(12,6,20);(2,2,4)
(12,8,0);(2,2,4)
(12,8,4);(2,2,4)
(12,8,8);(2,2,4)
(12,8,12);(2,2,4)
(12,8,16);(2,2,4)
(12,8,20);(2,2,4)
(12,10,0);(2,2,4)
(12,10,4);(2,2,4)
(12,10,8);(2,2,4)
(12,10,12);(2,2,4)
(12,10,16);(2,2,4)
(12,10,20);(2,2,4)
(12,12,0);(2,2,4)
(12,12,4);(2,2,4)
(12,12,8);(2,2,4)
(12,12,12);(2,2,4)
(12,12,16);(2,2,4)
(12,12,20);(2,2,4)
(14,0,0);(2,2,4)
(14,0,4);(2,2,4)
(14,0,8);(2,2,4)
(14,0,12);(2,2,4)
(14,0,16);(2,2,4)
(14,0,20);(2,2,4)
(14,2,0);(2,2,4)
(14,2,4);(2,2,4)
(14,2,8);(2,2,4)
(14,2,12);(2,2,4)
(14,2,16);(2,2,4)
(14,2,20);(2,2,4)
(14,4,0);(2,2,4)
(14,4,4);(2,2,4)
(14,4,8);(2,2,4)
(14,4,12);(2,2,4)
(14,4,16);(2,2,4)
(14,4,20);(2,2,4)
(14,6,0);(2,2,4)
(14,6,4);(2,2,4)
(14,6,8);(2,2,4)
(14,6,12);(2,2,4)
(14,6,16);(2,2,4)
(14,6,20);(2,2,4)
(14,8,0);(2,2,4)
(14,8,4);(2,2,4)
(14,8,8);(2,2,4)
(14,8,12);(2,2,4)
(14,8,16);(2,2,4)
(14,8,20);(2,2,4)
(14,10,0);(2,2,4)
(14,10,4);(2,2,4)
(14,10,8);(2,2,4)
(14,10,12);(2,2,4)
(14,10,16);(2,2,4)
(14,10,20);(2,2,4)
(14,12,0);(2,2,4)
(14,12,4);(2,2,4)
(14,12,8);(2,2,4)
(14,12,12);(2,2,4)
(14,12,16);(2,2,4)
(14,12,20);(2,2,4)
(16,0,0);(2,2,4)
(16,0,4);(2,2,4)
(16,0,8);(2,2,4)
(16,0,12);(2,2,4)
(16,0,16);(2,2,4)
(16,0,20);(2,2,4)
(16,2,0);(2,2,4)
(16,2,4);(2,2,4)
(16,2,8);(2,2,4)
(16,2,12);(2,2,4)
(16,2,16);(2,2,4)
(16,2,20);(2,2,4)
(16,4,0);(2,2,4)
(16,4,4);(2,2,4)
(16,4,8);(2,2,4)
(16,4,12);(2,2,4)
(16,4,16);(2,2,4)
(16,4,20);(2,2,4)
(16,6,0);(2,2,4)
(16,6,4);(2,2,4)
(16,6,8);(2,2,4)
(16,6,12);(2,2,4)
(16,6,16);(2,2,4)
(16,6,20);(2,2,4)
(16,8,0);(2,2,4)
(16,8,4);(2,2,4)
(16,8,8);(2,2,4)
(16,8,12);(2,2,4)
(16,8,16);(2,2,4)
(16,8,20);(2,2,4)
(16,10,0);(2,2,4)
(16,10,4);(2,2,4)
(16,10,8);(2,2,4)
(16,10,12);(2,2,4)
(16,10,16);(2,2,4)
(16,10,20);(2,2,4)
(16,12,0);(2,2,4)
(16,12,4);(2,2,4)
(16,12,8);(2,2,4)
(16,12,12);(2,2,4)
(16,12,16);(2,2,4)
(16,12,20);(2,2,4)
(18,0,0);(2,2,4)
(18,0,4);(2,2,4)
(18,0,8);(2,2,4)
(18,0,12);(2,2,4)
(18,0,16);(2,2,4)
(18,0,20);(2,2,4)
(18,2,0);(2,2,4)
(18,2,4);(2,2,4)
(18,2,8);(2,2,4)
(18,2,12);(2,2,4)
(18,2,16);(2,2,4)
(18,2,20);(2,2,4)
(18,4,0);(2,2,4)
(18,4,4);(2,2,4)
(18,4,8);(2,2,4)
(18,4,12);(2,2,4)
(18,4,16);(2,2,4)
(18,4,20);(2,2,4)
(18,6,0);(2,2,4)
(18,6,4);(2,2,4)
(18,6,8);(2,2,4)
(18,6,12);(2,2,4)
(18,6,16);(2,2,4)
(18,6,20);(2,2,4)
(18,8,0);(2,2,4)
(18,8,4);(2,2,4)
(18,8,8);(2,2,4)
(18,8,12);(2,2,4)
(18,8,16);(2,2,4)
(18,8,20);(2,2,4)
(18,10,0);(2,2,4)
(18,10,4);(2,2,4)
(18,10,8);(2,2,4)
(18,10,12);(2,2,4)
(18,10,16);(2,2,4)
(18,10,20);(2,2,4)
(18,12,0);(2,2,4)
(18,12,4);(2,2,4)
(18,12,8);(2,2,4)
(18,12,12);(2,2,4)
(18,12,16);(2,2,4)
(18,12,20);(2,2,4)
(20,0,0);(2,2,4)
(20,0,4);(2,2,4)
(20,0,8);(2,2,4)
(20,0,12);(2,2,4)
(20,0,16);(2,2,4)
(20,0,20);(2,2,4)
(20,2,0);(2,2,4)
(20,2,4);(2,2,4)
(20,2,8);(2,2,4)
(20,2,12);(2,2,4)
(20,2,16);(2,2,4)
(20,2,20);(2,2,4)
(20,4,0);(2,2,4)
(20,4,4);(2,2,4)
(20,4,8);(2,2,4)
(20,4,12);(2,2,4)
(20,4,16);(2,2,4)
(20,4,20);(2,2,4)
(20,6,0);(2,2,4)
(20,6,4);(2,2,4)
(20,6,8);(2,2,4)
(20,6,12);(2,2,4)
(20,6,16);(2,2,4)
(20,6,20);(2,2,4)
(20,8,0);(2,2,4)
(20,8,4);(2,2,4)
(20,8,8);(2,2,4)
(20,8,12);(2,2,4)
(20,8,16);(2,2,4)
(20,8,20);(2,2,4)
(20,10,0);(2,2,4)
(20,10,4);(2,2,4)
(20,10,8);(2,2,4)
(20,10,12);(2,2,4)
(20,10,16);(2,2,4)
(20,10,20);(2,2,4)
(20,12,0);(2,2,4)
(20,12,4);(2,2,4)
(20,12,8);(2,2,4)
(20,12,12);(2,2,4)
(20,12,16);(2,2,4)
(20,12,20);(2,2,4)
(22,0,0);(2,2,4)
(22,0,4);(2,2,4)
(22,0,8);(2,2,4)
(22,0,12);(2,2,4)
(22,0,16);(2,2,4)
(22,0,20);(2,2,4)
(22,2,0);(2,2,4)
(22,2,4);(2,2,4)
(22,2,8);(2,2,4)
(22,2,12);(2,2,4)
(22,2,16);(2,2,4)
(22,2,20);(2,2,4)
(22,4,0);(2,2,4)
(22,4,4);(2,2,4)
(22,4,8);(2,2,4)
(22,4,12);(2,2,4)
(22,4,16);(2,2,4)
(22,4,20);(2,2,4)
(22,6,0);(2,2,4)
(22,6,4);(2,2,4)
(22,6,8);(2,2,4)
(22,6,12);(2,2,4)
(22,6,16);(2,2,4)
(22,6,20);(2,2,4)
(22,8,0);(2,2,4)
(22,8,4);(2,2,4)
(22,8,8);(2,2,4)
(22,8,12);(2,2,4)
(22,8,16);(2,2,4)
(22,8,20);(2,2,4)
(22,10,0);(2,2,4)
(22,10,4);(2,2,4)
(22,10,8);(2,2,4)
(22,10,12);(2,2,4)
(22,10,16);(2,2,4)
(22,10,20);(2,2,4)
(22,12,0);(2,2,4)
(22,12,4);(2,2,4)
(22,12,8);(2,2,4)
(22,12,12);(2,2,4)
(22,12,16);(2,2,4)
(22,12,20);(2,2,4)
(24,0,0);(2,2,4)
(24,0,4);(2,2,4)
(24,0,8);(2,2,4)
(24,0,12);(2,2,4)
(24,0,16);(2,2,4)
(24,0,20);(2,2,4)
(24,2,0);(2,2,4)
(24,2,4);(2,2,4)
(24,2,8);(2,2,4)
(24,2,12);(2,2,4)
(24,2,16);(2,2,4)
(24,2,20);(2,2,4)
(24,4,0);(2,2,4)
(24,4,4);(2,2,4)
(24,4,8);(2,2,4)
(24,4,12);(2,2,4)
(24,4,16);(2,2,4)
(24,4,20);(2,2,4)
(24,6,0);(2,2,4)
(24,6,4);(2,2,4)
(24,6,8);(2,2,4)
(24,6,12);(2,2,4)
(24,6,16);(2,2,4)
(24,6,20);(2,2,4)
(24,8,0);(2,2,4)
(24,8,4);(2,2,4)
(24,8,8);(2,2,4)
(24,8,12);(2,2,4)
(24,8,16);(2,2,4)
(24,8,20);(2,2,4)
(24,10,0);(2,2,4)
(24,10,4);(2,2,4)
(24,10,8);(2,2,4)
(24,10,12);(2,2,4)
(24,10,16);(2,2,4)
(24,10,20);(2,2,4)
(24,12,0);(2,2,4)
(24,12,4);(2,2,4)
(24,12,8);(2,2,4)
(24,12,12);(2,2,4)
(24,12,16);(2,2,4)
(24,12,20);(2,2,4)
(26,0,0);(2,2,4)
(26,0,4);(2,2,4)
(26,0,8);(2,2,4)
(26,0,12);(2,2,4)
(26,0,16);(2,2,4)
(26,0,20);(2,2,4)
(26,2,0);(2,2,4)
(26,2,4);(2,2,4)
(26,2,8);(2,2,4)
(26,2,12);(2,2,4)
(26,2,16);(2,2,4)
(26,2,20);(2,2,4)
(26,4,0);(2,2,4)
(26,4,4);(2,2,4)
(26,4,8);(2,2,4)
(26,4,12);(2,2,4)
(26,4,16);(2,2,4)
(26,4,20);(2,2,4)
(26,6,0);(2,2,4)
(26,6,4);(2,2,4)
(26,6,8);(2,2,4)
(26,6,12);(2,2,4)
(26,6,16);(2,2,4)
(26,6,20);(2,2,4)
(26,8,0);(2,2,4)
(26,8,4);(2,2,4)
(26,8,8);(2,2,4)
(26,8,12);(2,2,4)
(26,8,16);(2,2,4)
(26,8,20);(2,2,4)
(26,10,0);(2,2,4)
(26,10,4);(2,2,4)
(26,10,8);(2,2,4)
(26,10,12);(2,2,4)
(26,10,16);(2,2,4)
(26,10,20);(2,2,4)
(26,12,0);(2,2,4)
(26,12,4);(2,2,4)
(26,12,8);(2,2,4)
(26,12,12);(2,2,4)
(26,12,16);(2,2,4)
(26,12,20);(2,2,4)
(28,0,0);(2,2,4)
(28,0,4);(2,2,4)
(28,0,8);(2,2,4)
(28,0,12);(2,2,4)
(28,0,16);(2,2,4)
(28,0,20);(2,2,4)
(28,2,0);(2,2,4)
(28,2,4);(2,2,4)
(28,2,8);(2,2,4)
(28,2,12);(2,2,4)
(28,2,16);(2,2,4)
(28,2,20);(2,2,4)
(28,4,0);(2,2,4)
(28,4,4);(2,2,4)
(28,4,8);(2,2,4)
(28,4,12);(2,2,4)
(28,4,16);(2,2,4)
(28,4,20);(2,2,4)
(28,6,0);(2,2,4)
(28,6,4);(2,2,4)
(28,6,8);(2,2,4)
(28,6,12);(2,2,4)
(28,6,16);(2,2,4)
(28,6,20);(2,2,4)
(28,8,0);(2,2,4)
(28,8,4);(2,2,4)
(28,8,8);(2,2,4)
(28,8,12);(2,2,4)
(28,8,16);(2,2,4)
(28,8,20);(2,2,4)
(28,10,0);(2,2,4)
(28,10,4);(2,2,4)
(28,10,8);(2,2,4)
(28,10,12);(2,2,4)
(28,10,16);(2,2,4)
(28,10,20);(2,2,4)
(28,12,0);(2,2,4)
(28,12,4);(2,2,4)
(28,12,8);(2,2,4)
(28,12,12);(2,2,4)
(28,12,16);(2,2,4)
(28,12,20);(2,2,4)
(30,0,0);(2,2,4)
(30,0,4);(2,2,4)
(30,0,8);(2,2,4)
(30,0,12);(2,2,4)
(30,0,16);(2,2,4)
(30,0,20);(2,2,4)
(30,2,0);(2,2,4)
(30,2,4);(2,2,4)
(30,2,8);(2,2,4)
(30,2,12);(2,2,4)
(30,2,16);(2,2,4)
(30,2,20);(2,2,4)
(30,4,0);(2,2,4)
(30,4,4);(2,2,4)
(30,4,8);(2,2,4)
(30,4,12);(2,2,4)
(30,4,16);(2,2,4)
(30,4,20);(2,2,4)
(30,6,0);(2,2,4)
(30,6,4);(2,2,4)
(30,6,8);(2,2,4)
(30,6,12);(2,2,4)
(30,6,16);(2,2,4)
(30,6,20);(2,2,4)
(30,8,0);(2,2,4)
(30,8,4);(2,2,4)
(30,8,8);(2,2,4)
(30,8,12);(2,2,4)
(30,8,16);(2,2,4)
(30,8,20);(2,2,4)
(30,10,0);(2,2,4)
(30,10,4);(2,2,4)
(30,10,8);(2,2,4)
(30,10,12);(2,2,4)
(30,10,16);(2,2,4)
(30,10,20);(2,2,4)
(30,12,0);(2,2,4)
(30,12,4);(2,2,4)
(30,12,8);(2,2,4)
(30,12,12);(2,2,4)
(30,12,16);(2,2,4)
(30,12,20);(2,2,4)
(32,0,0);(2,2,4)
(32,0,4);(2,2,4)
(32,0,8);(2,2,4)
(32,0,12);(2,2,4)
(32,0,16);(2,2,4)
(32,0,20);(2,2,4)
(32,2,0);(2,2,4)
(32,2,4);(2,2,4)
(32,2,8);(2,2,4)
(32,2,12);(2,2,4)
(32,2,16);(2,2,4)
(32,2,20);(2,2,4)
(32,4,0);(2,2,4)
(32,4,4);(2,2,4)
(32,4,8);(2,2,4)
(32,4,12);(2,2,4)
(32,4,16);(2,2,4)
(32,4,20);(2,2,4)
(32,6,0);(2,2,4)
(32,6,4);(2,2,4)
(32,6,8);(2,2,4)
(32,6,12);(2,2,4)
(32,6,16);(2,2,4)
(32,6,20);(2,2,4)
(32,8,0);(2,2,4)
(32,8,4);(2,2,4)
(32,8,8);(2,2,4)
(32,8,12);(2,2,4)
(32,8,16);(2,2,4)
(32,8,20);(2,2,4)
(32,10,0);(2,2,4)
(32,10,4);(2,2,4)
(32,10,8);(2,2,4)
(32,10,12);(2,2,4)
(32,10,16);(2,2,4)
(32,10,20);(2,2,4)
(32,12,0);(2,2,4)
(32,12,4);(2,2,4)
(32,12,8);(2,2,4)
(32,12,12);(2,2,4)
(32,12,16);(2,2,4)
(32,12,20);(2,2,4)
(34,0,0);(2,2,4)
(34,0,4);(2,2,4)
(34,0,8);(2,2,4)
(34,0,12);(2,2,4)
(34,0,16);(2,2,4)
(34,0,20);(2,2,4)
(34,2,0);(2,2,4)
(34,2,4);(2,2,4)
(34,2,8);(2,2,4)
(34,2,12);(2,2,4)
(34,2,16);(2,2,4)
(34,2,20);(2,2,4)
(34,4,0);(2,2,4)
(34,4,4);(2,2,4)
(34,4,8);(2,2,4)
(34,4,12);(2,2,4)
(34,4,16);(2,2,4)
(34,4,20);(2,2,4)
(34,6,0);(2,2,4)
(34,6,4);(2,2,4)
(34,6,8);(2,2,4)
(34,6,12);(2,2,4)
(34,6,16);(2,2,4)
(34,6,20);(2,2,4)
(34,8,0);(2,2,4)
(34,8,4);(2,2,4)
(34,8,8);(2,2,4)
(34,8,12);(2,2,4)
(34,8,16);(2,2,4)
(34,8,20);(2,2,4)
(34,10,0);(2,2,4)
(34,10,4);(2,2,4)
(34,10,8);(2,2,4)
(34,10,12);(2,2,4)
(34,10,16);(2,2,4)
(34,10,20);(2,2,4)
(34,12,0);(2,2,4)
(34,12,4);(2,2,4)
(34,12,8);(2,2,4)
(34,12,12);(2,2,4)
(34,12,16);(2,2,4)
(34,12,20);(2,2,4)
(36,0,0);(2,2,4)
(36,0,4);(2,2,4)
(36,0,8);(2,2,4)
(36,0,12);(2,2,4)
(36,0,16);(2,2,4)
(36,0,20);(2,2,4)
(36,2,0);(2,2,4)
(36,2,4);(2,2,4)
(36,2,8);(2,2,4)
(36,2,12);(2,2,4)
(36,2,16);(2,2,4)
(36,2,20);(2,2,4)
(36,4,0);(2,2,4)
(36,4,4);(2,2,4)
(36,4,8);(2,2,4)
(36,4,12);(2,2,4)
(36,4,16);(2,2,4)
(36,4,20);(2,2,4)
(36,6,0);(2,2,4)
(36,6,4);(2,2,4)
(36,6,8);(2,2,4)
(36,6,12);(2,2,4)
(36,6,16);(2,2,4)
(36,6,20);(2,2,4)
(36,8,0);(2,2,4)
(36,8,4);(2,2,4)
(36,8,8);(2,2,4)
(36,8,12);(2,2,4)
(36,8,16);(2,2,4)
(36,8,20);(2,2,4)
(36,10,0);(2,2,4)
(36,10,4);(2,2,4)
(36,10,8);(2,2,4)
(36,10,12);(2,2,4)
(36,10,16);(2,2,4)
(36,10,20);(2,2,4)
(36,12,0);(2,2,4)
(36,12,4);(2,2,4)
(36,12,8);(2,2,4)
(36,12,12);(2,2,4)
(36,12,16);(2,2,4)
(36,12,20);(2,2,4)
(38,0,0);(2,2,4)
(38,0,4);(2,2,4)
(38,0,8);(2,2,4)
(38,0,12);(2,2,4)
(38,0,16);(2,2,4)
(38,0,20);(2,2,4)
(38,2,0);(2,2,4)
(38,2,4);(2,2,4)
(38,2,8);(2,2,4)
(38,2,12);(2,2,4)
(38,2,16);(2,2,4)
(38,2,20);(2,2,4)
(38,4,0);(2,2,4)
(38,4,4);(2,2,4)
(38,4,8);(2,2,4)
(38,4,12);(2,2,4)
(38,4,16);(2,2,4)
(38,4,20);(2,2,4)
(38,6,0);(2,2,4)
(38,6,4);(2,2,4)
(38,6,8);(2,2,4)
(38,6,12);(2,2,4)
(38,6,16);(2,2,4)
(38,6,20);(2,2,4)
(38,8,0);(2,2,4)
(38,8,4);(2,2,4)
(38,8,8);(2,2,4)
(38,8,12);(2,2,4)
(38,8,16);(2,2,4)
(38,8,20);(2,2,4)
(38,10,0);(2,2,4)
(38,10,4);(2,2,4)
(38,10,8);(2,2,4)
(38,10,12);(2,2,4)
(38,10,16);(2,2,4)
(38,10,20);(2,2,4)
(38,12,0);(2,2,4)
(38,12,4);(2,2,4)
(38,12,8);(2,2,4)
(38,12,12);(2,2,4)
(38,12,16);(2,2,4)
(38,12,20);(2,2,4)
(40,0,0);(2,2,4)
(40,0,4);(2,2,4)
(40,0,8);(2,2,4)
(40,0,12);(2,2,4)
(40,0,16);(2,2,4)
(40,0,20);(2,2,4)
(40,2,0);(2,2,4)
(40,2,4);(2,2,4)
(40,2,8);(2,2,4)
(40,2,12);(2,2,4)
(40,2,16);(2,2,4)
(40,2,20);(2,2,4)
(40,4,0);(2,2,4)
(40,4,4);(2,2,4)
(40,4,8);(2,2,4)
(40,4,12);(2,2,4)
(40,4,16);(2,2,4)
(40,4,20);(2,2,4)
(40,6,0);(2,2,4)
(40,6,4);(2,2,4)
(40,6,8);(2,2,4)
(40,6,12);(2,2,4)
(40,6,16);(2,2,4)
(40,6,20);(2,2,4)
(40,8,0);(2,2,4)
(40,8,4);(2,2,4)
(40,8,8);(2,2,4)
(40,8,12);(2,2,4)
(40,8,16);(2,2,4)
(40,8,20);(2,2,4)
(40,10,0);(2,2,4)
(40,10,4);(2,2,4)
(40,10,8);(2,2,4)
(40,10,12);(2,2,4)
(40,10,16);(2,2,4)
(40,10,20);(2,2,4)
(40,12,0);(2,2,4)
(40,12,4);(2,2,4)
(40,12,8);(2,2,4)
(40,12,12);(2,2,4)
(40,12,16);(2,2,4)
(40,12,20);(2,2,4)
(42,0,0);(2,2,4)
(42,0,4);(2,2,4)
(42,0,8);(2,2,4)
(42,0,12);(2,2,4)
(42,0,16);(2,2,4)
(42,0,20);(2,2,4)
(42,2,0);(2,2,4)
(42,2,4);(2,2,4)
(42,2,8);(2,2,4)
(42,2,12);(2,2,4)
(42,2,16);(2,2,4)
(42,2,20);(2,2,4)
(42,4,0);(2,2,4)
(42,4,4);(2,2,4)
(42,4,8);(2,2,4)
(42,4,12);(2,2,4)
(42,4,16);(2,2,4)
(42,4,20);(2,2,4)
(42,6,0);(2,2,4)
(42,6,4);(2,2,4)
(42,6,8);(2,2,4)
(42,6,12);(2,2,4)
(42,6,16);(2,2,4)
(42,6,20);(2,2,4)
(42,8,0);(2,2,4)
(42,8,4);(2,2,4)
(42,8,8);(2,2,4)
(42,8,12);(2,2,4)
(42,8,16);(2,2,4)
(42,8,20);(2,2,4)
(42,10,0);(2,2,4)
(42,10,4);(2,2,4)
(42,10,8);(2,2,4)
(42,10,12);(2,2,4)
(42,10,16);(2,2,4)
(42,10,20);(2,2,4)
(42,12,0);(2,2,4)
(42,12,4);(2,2,4)
(42,12,8);(2,2,4)
(42,12,12);(2,2,4)
(42,12,16);(2,2,4)
(42,12,20);(2,2,4)
(44,0,0);(2,2,4)
(44,0,4);(2,2,4)
(44,0,8);(2,2,4)
(44,0,12);(2,2,4)
(44,0,16);(2,2,4)
(44,0,20);(2,2,4)
(44,2,0);(2,2,4)
(44,2,4);(2,2,4)
(44,2,8);(2,2,4)
