(0,9,86);(7,3,2)
(0,12,0);(7,3,2)
(0,12,2);(7,3,2)
(0,12,4);(7,3,2)
(0,12,6);(7,3,2)
(0,12,8);(7,3,2)
(0,12,10);(7,3,2)
(0,12,12);(7,3,2)
(0,12,14);(7,3,2)
(0,12,16);(7,3,2)
(0,12,18);(7,3,2)
(0,12,20);(7,3,2)
(0,12,22);(7,3,2)
(0,12,24);(7,3,2)
(0,12,26);(7,3,2)
(0,12,28);(7,3,2)
(0,12,30);(7,3,2)
(0,12,32);(7,3,2)
(0,12,34);(7,3,2)
(0,12,36);(7,3,2)
(0,12,38);(7,3,2)
(0,12,40);(7,3,2)
(0,12,42);(7,3,2)
(0,12,44);(7,3,2)
(0,12,46);(7,3,2)
(0,12,48);(7,3,2)
(0,12,50);(7,3,2)
(0,12,52);(7,3,2)
(0,12,54);(7,3,2)
(0,12,56);(7,3,2)
(0,12,58);(7,3,2)
(0,12,60);(7,3,2)
(0,12,62);(7,3,2)
(0,12,64);(7,3,2)
(0,12,66);(7,3,2)
(0,12,68);(7,3,2)
(0,12,70);(7,3,2)
(0,12,72);(7,3,2)
(0,12,74);(7,3,2)
(0,12,76);(7,3,2)
(0,12,78);(7,3,2)
(0,12,80);(7,3,2)
(0,12,82);(7,3,2)
(0,12,84);(7,3,2)
(0,12,86);(7,3,2)
(0,14,88);(13,7,1)
(0,15,0);(7,3,2)
(0,15,2);(7,3,2)
(0,15,4);(7,3,2)
(0,15,6);(7,3,2)
(0,15,8);(7,3,2)
(0,15,10);(7,3,2)
(0,15,12);(7,3,2)
(0,15,14);(7,3,2)
(0,15,16);(7,3,2)
(0,15,18);(7,3,2)
(0,15,20);(7,3,2)
(0,15,22);(7,3,2)
(0,15,24);(7,3,2)
(0,15,26);(7,3,2)
(0,15,28);(7,3,2)
(0,15,30);(7,3,2)
(0,15,32);(7,3,2)
(0,15,34);(7,3,2)
(0,15,36);(7,3,2)
(0,15,38);(7,3,2)
(0,15,40);(7,3,2)
(0,15,42);(7,3,2)
(0,15,44);(7,3,2)
(0,15,46);(7,3,2)
(0,15,48);(7,3,2)
(0,15,50);(7,3,2)
(0,15,52);(7,3,2)
(0,15,54);(7,3,2)
(0,15,56);(7,3,2)
(0,15,58);(7,3,2)
(0,15,60);(7,3,2)
(0,15,62);(7,3,2)
(0,15,64);(7,3,2)
(0,15,66);(7,3,2)
(0,15,68);(7,3,2)
(0,15,70);(7,3,2)
(0,15,72);(7,3,2)
(0,15,74);(7,3,2)
(0,15,76);(7,3,2)
(0,15,78);(7,3,2)
(0,15,80);(7,3,2)
(0,15,82);(7,3,2)
(0,15,84);(7,3,2)
(0,15,86);(7,3,2)
(0,18,0);(7,3,2)
(0,18,2);(7,3,2)
(0,18,4);(7,3,2)
(0,18,6);(7,3,2)
(0,18,8);(7,3,2)
(0,18,10);(7,3,2)
(0,18,12);(7,3,2)
(0,18,14);(7,3,2)
(0,18,16);(7,3,2)
(0,18,18);(7,3,2)
(0,18,20);(7,3,2)
(0,18,22);(7,3,2)
(0,18,24);(7,3,2)
(0,18,26);(7,3,2)
(0,18,28);(7,3,2)
(0,18,30);(7,3,2)
(0,18,32);(7,3,2)
(0,18,34);(7,3,2)
(0,18,36);(7,3,2)
(0,18,38);(7,3,2)
(0,18,40);(7,3,2)
(0,18,42);(7,3,2)
(0,18,44);(7,3,2)
(0,18,46);(7,3,2)
(0,18,48);(7,3,2)
(0,18,50);(7,3,2)
(0,18,52);(7,3,2)
(0,18,54);(7,3,2)
(0,18,56);(7,3,2)
(0,18,58);(7,3,2)
(0,18,60);(7,3,2)
(0,18,62);(7,3,2)
(0,18,64);(7,3,2)
(0,18,66);(7,3,2)
(0,18,68);(7,3,2)
(0,18,70);(7,3,2)
(0,18,72);(7,3,2)
(0,18,74);(7,3,2)
(0,18,76);(7,3,2)
(0,18,78);(7,3,2)
(0,18,80);(7,3,2)
(0,18,82);(7,3,2)
(0,18,84);(7,3,2)
(0,18,86);(7,3,2)
(0,21,0);(7,3,2)
(0,21,2);(7,3,2)
(0,21,4);(7,3,2)
(0,21,6);(7,3,2)
(0,21,8);(7,3,2)
(0,21,10);(7,3,2)
(0,21,12);(7,3,2)
(0,21,14);(7,3,2)
(0,21,16);(7,3,2)
(0,21,18);(7,3,2)
(0,21,20);(7,3,2)
(0,21,22);(7,3,2)
(0,21,24);(7,3,2)
(0,21,26);(7,3,2)
(0,21,28);(7,3,2)
(0,21,30);(7,3,2)
(0,21,32);(7,3,2)
(0,21,34);(7,3,2)
(0,21,36);(7,3,2)
(0,21,38);(7,3,2)
(0,21,40);(7,3,2)
(0,21,42);(7,3,2)
(0,21,44);(7,3,2)
(0,21,46);(7,3,2)
(0,21,48);(7,3,2)
(0,21,50);(7,3,2)
(0,21,52);(7,3,2)
(0,21,54);(7,3,2)
(0,21,56);(7,3,2)
(0,21,58);(7,3,2)
(0,21,60);(7,3,2)
(0,21,62);(7,3,2)
(0,21,64);(7,3,2)
(0,21,66);(7,3,2)
(0,21,68);(7,3,2)
(0,21,70);(7,3,2)
(0,21,72);(7,3,2)
(0,21,74);(7,3,2)
(0,21,76);(7,3,2)
(0,21,78);(7,3,2)
(0,21,80);(7,3,2)
(0,21,82);(7,3,2)
(0,21,84);(7,3,2)
(0,21,86);(7,3,2)
(0,21,88);(13,7,1)
(0,24,0);(7,3,2)
(0,24,2);(7,3,2)
(0,24,4);(7,3,2)
(0,24,6);(7,3,2)
(0,24,8);(7,3,2)
(0,24,10);(7,3,2)
(0,24,12);(7,3,2)
(0,24,14);(7,3,2)
(0,24,16);(7,3,2)
(0,24,18);(7,3,2)
(0,24,20);(7,3,2)
(0,24,22);(7,3,2)
(0,24,24);(7,3,2)
(0,24,26);(7,3,2)
(0,24,28);(7,3,2)
(0,24,30);(7,3,2)
(0,24,32);(7,3,2)
(0,24,34);(7,3,2)
(0,24,36);(7,3,2)
(0,24,38);(7,3,2)
(0,24,40);(7,3,2)
(0,24,42);(7,3,2)
(0,24,44);(7,3,2)
(0,24,46);(7,3,2)
(0,24,48);(7,3,2)
(0,24,50);(7,3,2)
(0,24,52);(7,3,2)
(0,24,54);(7,3,2)
(0,24,56);(7,3,2)
