(8,2,22);(4,2,2)
(8,2,24);(4,2,2)
(8,4,0);(4,2,2)
(8,4,2);(4,2,2)
(8,4,4);(4,2,2)
(8,4,6);(4,2,2)
(8,4,8);(4,2,2)
(8,4,10);(4,2,2)
(8,4,12);(4,2,2)
(8,4,14);(4,2,2)
(8,4,16);(4,2,2)
(8,4,18);(4,2,2)
(8,4,20);(4,2,2)
(8,4,22);(4,2,2)
(8,4,24);(4,2,2)
(8,6,0);(4,2,2)
(8,6,2);(4,2,2)
(8,6,4);(4,2,2)
(8,6,6);(4,2,2)
(8,6,8);(4,2,2)
(8,6,10);(4,2,2)
(8,6,12);(4,2,2)
(8,6,14);(4,2,2)
(8,6,16);(4,2,2)
(8,6,18);(4,2,2)
(8,6,20);(4,2,2)
(8,6,22);(4,2,2)
(8,6,24);(4,2,2)
(8,8,0);(4,2,2)
(8,8,2);(4,2,2)
(8,8,4);(4,2,2)
(8,8,6);(4,2,2)
(8,8,8);(4,2,2)
(8,8,10);(4,2,2)
(8,8,12);(4,2,2)
(8,8,14);(4,2,2)
(8,8,16);(4,2,2)
(8,8,18);(4,2,2)
(8,8,20);(4,2,2)
(8,8,22);(4,2,2)
(8,8,24);(4,2,2)
(12,0,0);(4,2,2)
(12,0,2);(4,2,2)
(12,0,4);(4,2,2)
(12,0,6);(4,2,2)
(12,0,8);(4,2,2)
(12,0,10);(4,2,2)
(12,0,12);(4,2,2)
(12,0,14);(4,2,2)
(12,0,16);(4,2,2)
(12,0,18);(4,2,2)
(12,0,20);(4,2,2)
(12,0,22);(4,2,2)
(12,0,24);(4,2,2)
(12,2,0);(4,2,2)
(12,2,2);(4,2,2)
(12,2,4);(4,2,2)
(12,2,6);(4,2,2)
(12,2,8);(4,2,2)
(12,2,10);(4,2,2)
(12,2,12);(4,2,2)
(12,2,14);(4,2,2)
(12,2,16);(4,2,2)
(12,2,18);(4,2,2)
(12,2,20);(4,2,2)
(12,2,22);(4,2,2)
(12,2,24);(4,2,2)
(12,4,0);(4,2,2)
(12,4,2);(4,2,2)
(12,4,4);(4,2,2)
(12,4,6);(4,2,2)
(12,4,8);(4,2,2)
(12,4,10);(4,2,2)
(12,4,12);(4,2,2)
(12,4,14);(4,2,2)
(12,4,16);(4,2,2)
(12,4,18);(4,2,2)
(12,4,20);(4,2,2)
(12,4,22);(4,2,2)
(12,4,24);(4,2,2)
(12,6,0);(4,2,2)
(12,6,2);(4,2,2)
(12,6,4);(4,2,2)
(12,6,6);(4,2,2)
(12,6,8);(4,2,2)
(12,6,10);(4,2,2)
(12,6,12);(4,2,2)
(12,6,14);(4,2,2)
(12,6,16);(4,2,2)
(12,6,18);(4,2,2)
(12,6,20);(4,2,2)
(12,6,22);(4,2,2)
(12,6,24);(4,2,2)
(12,8,0);(4,2,2)
(12,8,2);(4,2,2)
(12,8,4);(4,2,2)
(12,8,6);(4,2,2)
(12,8,8);(4,2,2)
(12,8,10);(4,2,2)
(12,8,12);(4,2,2)
(12,8,14);(4,2,2)
(12,8,16);(4,2,2)
(12,8,18);(4,2,2)
(12,8,20);(4,2,2)
(12,8,22);(4,2,2)
(12,8,24);(4,2,2)
