(16,4,5);(1,1,1)
(16,4,6);(1,1,1)
(16,4,7);(1,1,1)
(17,4,0);(1,1,1)
(17,4,1);(1,1,1)
(17,4,2);(1,1,1)
(17,4,3);(1,1,1)
(17,4,4);(1,1,1)
(17,4,5);(1,1,1)
(17,4,6);(1,1,1)
(17,4,7);(1,1,1)
(18,4,0);(1,1,1)
(18,4,1);(1,1,1)
(18,4,2);(1,1,1)
(18,4,3);(1,1,1)
(18,4,4);(1,1,1)
(18,4,5);(1,1,1)
(18,4,6);(1,1,1)
(18,4,7);(1,1,1)
(19,4,0);(1,1,1)
(19,4,1);(1,1,1)
(19,4,2);(1,1,1)
(19,4,3);(1,1,1)
(19,4,4);(1,1,1)
(19,4,5);(1,1,1)
(19,4,6);(1,1,1)
(19,4,7);(1,1,1)
(20,0,0);(4,4,4)
(20,0,4);(4,4,4)
(20,4,0);(1,1,1)
(20,4,1);(1,1,1)
(20,4,2);(1,1,1)
(20,4,3);(1,1,1)
(20,4,4);(1,1,1)
(20,4,5);(1,1,1)
(20,4,6);(1,1,1)
(20,4,7);(1,1,1)
(21,4,0);(1,1,1)
(21,4,1);(1,1,1)
(21,4,2);(1,1,1)
(21,4,3);(1,1,1)
(21,4,4);(1,1,1)
(21,4,5);(1,1,1)
(21,4,6);(1,1,1)
(21,4,7);(1,1,1)
(22,4,0);(1,1,1)
(22,4,1);(1,1,1)
(22,4,2);(1,1,1)
(22,4,3);(1,1,1)
(22,4,4);(1,1,1)
(22,4,5);(1,1,1)
(22,4,6);(1,1,1)
(22,4,7);(1,1,1)
(23,4,0);(1,1,1)
(23,4,1);(1,1,1)
(23,4,2);(1,1,1)
(23,4,3);(1,1,1)
(23,4,4);(1,1,1)
(23,4,5);(1,1,1)
(23,4,6);(1,1,1)
(23,4,7);(1,1,1)
(24,0,0);(4,4,4)
(24,0,4);(4,4,4)
(24,4,0);(1,1,1)
(24,4,1);(1,1,1)
(24,4,2);(1,1,1)
(24,4,3);(1,1,1)
(24,4,4);(1,1,1)
(24,4,5);(1,1,1)
(24,4,6);(1,1,1)
(24,4,7);(1,1,1)
(25,4,0);(1,1,1)
(25,4,1);(1,1,1)
(25,4,2);(1,1,1)
(25,4,3);(1,1,1)
(25,4,4);(1,1,1)
(25,4,5);(1,1,1)
(25,4,6);(1,1,1)
(25,4,7);(1,1,1)
(26,4,0);(1,1,1)
(26,4,1);(1,1,1)
(26,4,2);(1,1,1)
(26,4,3);(1,1,1)
(26,4,4);(1,1,1)
(26,4,5);(1,1,1)
(26,4,6);(1,1,1)
(26,4,7);(1,1,1)
(27,4,0);(1,1,1)
(27,4,1);(1,1,1)
(27,4,2);(1,1,1)
(27,4,3);(1,1,1)
(27,4,4);(1,1,1)
(27,4,5);(1,1,1)
(27,4,6);(1,1,1)
(27,4,7);(1,1,1)
(28,0,0);(4,4,4)
(28,0,4);(4,4,4)
(28,4,0);(1,1,1)
(28,4,1);(1,1,1)
(28,4,2);(1,1,1)
(28,4,3);(1,1,1)
(28,4,4);(1,1,1)
(28,4,5);(1,1,1)
(28,4,6);(1,1,1)
(28,4,7);(1,1,1)
(29,4,0);(1,1,1)
(29,4,1);(1,1,1)
(29,4,2);(1,1,1)
(29,4,3);(1,1,1)
(29,4,4);(1,1,1)
(29,4,5);(1,1,1)
(29,4,6);(1,1,1)
(29,4,7);(1,1,1)
(30,4,0);(1,1,1)
(30,4,1);(1,1,1)
(30,4,2);(1,1,1)
(30,4,3);(1,1,1)
(30,4,4);(1,1,1)
(30,4,5);(1,1,1)
(30,4,6);(1,1,1)
(30,4,7);(1,1,1)
(31,4,0);(1,1,1)
(31,4,1);(1,1,1)
(31,4,2);(1,1,1)
(31,4,3);(1,1,1)
(31,4,4);(1,1,1)
(31,4,5);(1,1,1)
(31,4,6);(1,1,1)
(31,4,7);(1,1,1)
(32,0,0);(1,1,1)
(32,0,1);(1,1,1)
(32,0,2);(1,1,1)
(32,0,3);(1,1,1)
(32,0,4);(1,1,1)
(32,0,5);(1,1,1)
(32,0,6);(1,1,1)
(32,0,7);(1,1,1)
(32,1,0);(1,1,1)
(32,1,1);(1,1,1)
(32,1,2);(1,1,1)
(32,1,3);(1,1,1)
(32,1,4);(1,1,1)
(32,1,5);(1,1,1)
(32,1,6);(1,1,1)
(32,1,7);(1,1,1)
(32,2,0);(1,1,1)
(32,2,1);(1,1,1)
(32,2,2);(1,1,1)
(32,2,3);(1,1,1)
(32,2,4);(1,1,1)
(32,2,5);(1,1,1)
(32,2,6);(1,1,1)
(32,2,7);(1,1,1)
(32,3,0);(1,1,1)
(32,3,1);(1,1,1)
(32,3,2);(1,1,1)
(32,3,3);(1,1,1)
(32,3,4);(1,1,1)
(32,3,5);(1,1,1)
(32,3,6);(1,1,1)
(32,3,7);(1,1,1)
(32,4,0);(1,1,1)
(32,4,1);(1,1,1)
(32,4,2);(1,1,1)
(32,4,3);(1,1,1)
(32,4,4);(1,1,1)
(32,4,5);(1,1,1)
(32,4,6);(1,1,1)
(32,4,7);(1,1,1)
